is_kiwi,recording,segment_index,segment_path
0.0,ZH_20181007_014500,57.0,segments/ZH_20181007_014500_57.png
0.0,ZH_20181007_014500,58.0,segments/ZH_20181007_014500_58.png
0.0,ZH_20181007_014500,59.0,segments/ZH_20181007_014500_59.png
0.0,ZH_20181007_014500,60.0,segments/ZH_20181007_014500_60.png
0.0,ZH_20181007_014500,61.0,segments/ZH_20181007_014500_61.png
0.0,ZH_20181007_014500,62.0,segments/ZH_20181007_014500_62.png
1.0,ZH_20181007_014500,63.0,segments/ZH_20181007_014500_63.png
1.0,ZH_20181007_014500,64.0,segments/ZH_20181007_014500_64.png
1.0,ZH_20181007_014500,65.0,segments/ZH_20181007_014500_65.png
1.0,ZH_20181007_014500,66.0,segments/ZH_20181007_014500_66.png
0.0,ZH_20181007_014500,67.0,segments/ZH_20181007_014500_67.png
1.0,ZH_20181007_014500,68.0,segments/ZH_20181007_014500_68.png
1.0,ZH_20181007_014500,69.0,segments/ZH_20181007_014500_69.png
1.0,ZH_20181007_014500,70.0,segments/ZH_20181007_014500_70.png
1.0,ZH_20181007_014500,71.0,segments/ZH_20181007_014500_71.png
0.0,ZH_20181007_014500,72.0,segments/ZH_20181007_014500_72.png
0.0,ZH_20181007_014500,73.0,segments/ZH_20181007_014500_73.png
0.0,ZH_20181007_014500,74.0,segments/ZH_20181007_014500_74.png
0.0,ZA_20181006_221500,0.0,segments/ZA_20181006_221500_0.png
0.0,ZA_20181006_221500,1.0,segments/ZA_20181006_221500_1.png
0.0,ZA_20181006_221500,2.0,segments/ZA_20181006_221500_2.png
0.0,ZA_20181006_221500,3.0,segments/ZA_20181006_221500_3.png
0.0,ZA_20181006_221500,4.0,segments/ZA_20181006_221500_4.png
0.0,ZA_20181006_221500,5.0,segments/ZA_20181006_221500_5.png
0.0,ZA_20181006_221500,6.0,segments/ZA_20181006_221500_6.png
0.0,ZA_20181006_221500,7.0,segments/ZA_20181006_221500_7.png
0.0,ZA_20181006_221500,8.0,segments/ZA_20181006_221500_8.png
0.0,ZA_20181006_221500,9.0,segments/ZA_20181006_221500_9.png
0.0,ZA_20181006_221500,10.0,segments/ZA_20181006_221500_10.png
0.0,ZA_20181006_221500,11.0,segments/ZA_20181006_221500_11.png
0.0,ZA_20181006_221500,12.0,segments/ZA_20181006_221500_12.png
0.0,ZA_20181006_221500,13.0,segments/ZA_20181006_221500_13.png
0.0,ZA_20181006_221500,14.0,segments/ZA_20181006_221500_14.png
0.0,ZA_20181006_221500,15.0,segments/ZA_20181006_221500_15.png
0.0,ZA_20181006_221500,16.0,segments/ZA_20181006_221500_16.png
0.0,ZA_20181006_221500,17.0,segments/ZA_20181006_221500_17.png
0.0,ZA_20181006_221500,18.0,segments/ZA_20181006_221500_18.png
0.0,ZA_20181006_221500,19.0,segments/ZA_20181006_221500_19.png
0.0,ZA_20181006_221500,20.0,segments/ZA_20181006_221500_20.png
0.0,ZA_20181006_221500,21.0,segments/ZA_20181006_221500_21.png
0.0,ZA_20181006_221500,22.0,segments/ZA_20181006_221500_22.png
0.0,ZA_20181006_221500,23.0,segments/ZA_20181006_221500_23.png
0.0,ZA_20181006_221500,24.0,segments/ZA_20181006_221500_24.png
0.0,ZA_20181006_221500,25.0,segments/ZA_20181006_221500_25.png
0.0,ZA_20181006_221500,26.0,segments/ZA_20181006_221500_26.png
0.0,ZA_20181006_221500,27.0,segments/ZA_20181006_221500_27.png
0.0,ZA_20181006_221500,28.0,segments/ZA_20181006_221500_28.png
0.0,ZA_20181006_221500,29.0,segments/ZA_20181006_221500_29.png
0.0,ZA_20181006_221500,30.0,segments/ZA_20181006_221500_30.png
0.0,ZA_20181006_221500,31.0,segments/ZA_20181006_221500_31.png
0.0,ZA_20181006_221500,32.0,segments/ZA_20181006_221500_32.png
0.0,ZA_20181006_221500,33.0,segments/ZA_20181006_221500_33.png
0.0,ZA_20181006_221500,34.0,segments/ZA_20181006_221500_34.png
0.0,ZA_20181006_221500,35.0,segments/ZA_20181006_221500_35.png
0.0,ZA_20181006_221500,36.0,segments/ZA_20181006_221500_36.png
0.0,ZA_20181006_221500,37.0,segments/ZA_20181006_221500_37.png
0.0,ZA_20181006_221500,38.0,segments/ZA_20181006_221500_38.png
0.0,ZA_20181006_221500,39.0,segments/ZA_20181006_221500_39.png
0.0,ZA_20181006_221500,40.0,segments/ZA_20181006_221500_40.png
0.0,ZA_20181006_221500,41.0,segments/ZA_20181006_221500_41.png
0.0,ZA_20181006_221500,42.0,segments/ZA_20181006_221500_42.png
0.0,ZA_20181006_221500,43.0,segments/ZA_20181006_221500_43.png
0.0,ZA_20181006_221500,44.0,segments/ZA_20181006_221500_44.png
0.0,ZA_20181006_221500,45.0,segments/ZA_20181006_221500_45.png
0.0,ZA_20181006_221500,46.0,segments/ZA_20181006_221500_46.png
0.0,ZA_20181006_221500,47.0,segments/ZA_20181006_221500_47.png
0.0,ZA_20181006_221500,48.0,segments/ZA_20181006_221500_48.png
0.0,ZA_20181006_221500,49.0,segments/ZA_20181006_221500_49.png
0.0,ZA_20181006_221500,50.0,segments/ZA_20181006_221500_50.png
0.0,ZA_20181006_221500,51.0,segments/ZA_20181006_221500_51.png
0.0,ZA_20181006_221500,52.0,segments/ZA_20181006_221500_52.png
0.0,ZA_20181006_221500,53.0,segments/ZA_20181006_221500_53.png
0.0,ZA_20181006_221500,54.0,segments/ZA_20181006_221500_54.png
0.0,ZA_20181006_221500,55.0,segments/ZA_20181006_221500_55.png
0.0,ZA_20181006_221500,56.0,segments/ZA_20181006_221500_56.png
0.0,ZA_20181006_221500,57.0,segments/ZA_20181006_221500_57.png
0.0,ZA_20181006_221500,58.0,segments/ZA_20181006_221500_58.png
0.0,ZA_20181006_221500,59.0,segments/ZA_20181006_221500_59.png
0.0,ZA_20181006_221500,60.0,segments/ZA_20181006_221500_60.png
0.0,ZA_20181006_221500,61.0,segments/ZA_20181006_221500_61.png
0.0,ZA_20181006_221500,62.0,segments/ZA_20181006_221500_62.png
0.0,ZA_20181006_221500,63.0,segments/ZA_20181006_221500_63.png
0.0,ZA_20181006_221500,64.0,segments/ZA_20181006_221500_64.png
0.0,ZA_20181006_221500,65.0,segments/ZA_20181006_221500_65.png
0.0,ZA_20181006_221500,66.0,segments/ZA_20181006_221500_66.png
0.0,ZA_20181006_221500,67.0,segments/ZA_20181006_221500_67.png
0.0,ZA_20181006_221500,68.0,segments/ZA_20181006_221500_68.png
0.0,ZA_20181006_221500,69.0,segments/ZA_20181006_221500_69.png
0.0,ZA_20181006_221500,70.0,segments/ZA_20181006_221500_70.png
0.0,ZA_20181006_221500,71.0,segments/ZA_20181006_221500_71.png
1.0,ZA_20181006_221500,72.0,segments/ZA_20181006_221500_72.png
1.0,ZA_20181006_221500,73.0,segments/ZA_20181006_221500_73.png
0.0,ZA_20181006_221500,74.0,segments/ZA_20181006_221500_74.png
0.0,ZH_20181006_213000,0.0,segments/ZH_20181006_213000_0.png
0.0,ZH_20181006_213000,1.0,segments/ZH_20181006_213000_1.png
0.0,ZH_20181006_213000,2.0,segments/ZH_20181006_213000_2.png
0.0,ZH_20181006_213000,3.0,segments/ZH_20181006_213000_3.png
0.0,ZH_20181006_213000,4.0,segments/ZH_20181006_213000_4.png
0.0,ZH_20181006_213000,5.0,segments/ZH_20181006_213000_5.png
0.0,ZH_20181006_213000,6.0,segments/ZH_20181006_213000_6.png
1.0,ZH_20181006_213000,7.0,segments/ZH_20181006_213000_7.png
1.0,ZH_20181006_213000,8.0,segments/ZH_20181006_213000_8.png
0.0,ZH_20181006_213000,9.0,segments/ZH_20181006_213000_9.png
0.0,ZH_20181006_213000,10.0,segments/ZH_20181006_213000_10.png
0.0,ZH_20181006_213000,11.0,segments/ZH_20181006_213000_11.png
0.0,ZH_20181006_213000,12.0,segments/ZH_20181006_213000_12.png
0.0,ZH_20181006_213000,13.0,segments/ZH_20181006_213000_13.png
0.0,ZH_20181006_213000,14.0,segments/ZH_20181006_213000_14.png
0.0,ZH_20181006_213000,15.0,segments/ZH_20181006_213000_15.png
0.0,ZH_20181006_213000,16.0,segments/ZH_20181006_213000_16.png
0.0,ZH_20181006_213000,17.0,segments/ZH_20181006_213000_17.png
0.0,ZH_20181006_213000,18.0,segments/ZH_20181006_213000_18.png
0.0,ZH_20181006_213000,19.0,segments/ZH_20181006_213000_19.png
0.0,ZH_20181006_213000,20.0,segments/ZH_20181006_213000_20.png
0.0,ZH_20181006_213000,21.0,segments/ZH_20181006_213000_21.png
0.0,ZH_20181006_213000,22.0,segments/ZH_20181006_213000_22.png
0.0,ZH_20181006_213000,23.0,segments/ZH_20181006_213000_23.png
0.0,ZH_20181006_213000,24.0,segments/ZH_20181006_213000_24.png
0.0,ZH_20181006_213000,25.0,segments/ZH_20181006_213000_25.png
0.0,ZH_20181006_213000,26.0,segments/ZH_20181006_213000_26.png
0.0,ZH_20181006_213000,27.0,segments/ZH_20181006_213000_27.png
0.0,ZH_20181006_213000,28.0,segments/ZH_20181006_213000_28.png
0.0,ZH_20181006_213000,29.0,segments/ZH_20181006_213000_29.png
0.0,ZH_20181006_213000,30.0,segments/ZH_20181006_213000_30.png
0.0,ZH_20181006_213000,31.0,segments/ZH_20181006_213000_31.png
1.0,ZH_20181006_213000,32.0,segments/ZH_20181006_213000_32.png
1.0,ZH_20181006_213000,33.0,segments/ZH_20181006_213000_33.png
1.0,ZH_20181006_213000,34.0,segments/ZH_20181006_213000_34.png
0.0,ZH_20181006_213000,35.0,segments/ZH_20181006_213000_35.png
0.0,ZH_20181006_213000,36.0,segments/ZH_20181006_213000_36.png
0.0,ZH_20181006_213000,37.0,segments/ZH_20181006_213000_37.png
0.0,ZH_20181006_213000,38.0,segments/ZH_20181006_213000_38.png
0.0,ZH_20181006_213000,39.0,segments/ZH_20181006_213000_39.png
0.0,ZH_20181006_213000,40.0,segments/ZH_20181006_213000_40.png
0.0,ZH_20181006_213000,41.0,segments/ZH_20181006_213000_41.png
0.0,ZH_20181006_213000,42.0,segments/ZH_20181006_213000_42.png
1.0,ZH_20181006_213000,43.0,segments/ZH_20181006_213000_43.png
1.0,ZH_20181006_213000,44.0,segments/ZH_20181006_213000_44.png
1.0,ZH_20181006_213000,45.0,segments/ZH_20181006_213000_45.png
1.0,ZH_20181006_213000,46.0,segments/ZH_20181006_213000_46.png
0.0,ZH_20181006_213000,47.0,segments/ZH_20181006_213000_47.png
1.0,ZH_20181006_213000,48.0,segments/ZH_20181006_213000_48.png
1.0,ZH_20181006_213000,49.0,segments/ZH_20181006_213000_49.png
1.0,ZH_20181006_213000,50.0,segments/ZH_20181006_213000_50.png
0.0,ZH_20181006_213000,51.0,segments/ZH_20181006_213000_51.png
0.0,ZH_20181006_213000,52.0,segments/ZH_20181006_213000_52.png
0.0,ZH_20181006_213000,53.0,segments/ZH_20181006_213000_53.png
0.0,ZH_20181006_213000,54.0,segments/ZH_20181006_213000_54.png
0.0,ZH_20181006_213000,55.0,segments/ZH_20181006_213000_55.png
0.0,ZH_20181006_213000,56.0,segments/ZH_20181006_213000_56.png
0.0,ZH_20181006_213000,57.0,segments/ZH_20181006_213000_57.png
0.0,ZH_20181006_213000,58.0,segments/ZH_20181006_213000_58.png
0.0,ZH_20181006_213000,59.0,segments/ZH_20181006_213000_59.png
0.0,ZH_20181006_213000,60.0,segments/ZH_20181006_213000_60.png
0.0,ZH_20181006_213000,61.0,segments/ZH_20181006_213000_61.png
0.0,ZH_20181006_213000,62.0,segments/ZH_20181006_213000_62.png
1.0,ZH_20181006_213000,63.0,segments/ZH_20181006_213000_63.png
1.0,ZH_20181006_213000,64.0,segments/ZH_20181006_213000_64.png
1.0,ZH_20181006_213000,65.0,segments/ZH_20181006_213000_65.png
0.0,ZH_20181006_213000,66.0,segments/ZH_20181006_213000_66.png
0.0,ZH_20181006_213000,67.0,segments/ZH_20181006_213000_67.png
0.0,ZH_20181006_213000,68.0,segments/ZH_20181006_213000_68.png
0.0,ZH_20181006_213000,69.0,segments/ZH_20181006_213000_69.png
0.0,ZH_20181006_213000,70.0,segments/ZH_20181006_213000_70.png
0.0,ZH_20181006_213000,71.0,segments/ZH_20181006_213000_71.png
0.0,ZH_20181006_213000,72.0,segments/ZH_20181006_213000_72.png
0.0,ZH_20181006_213000,73.0,segments/ZH_20181006_213000_73.png
0.0,ZH_20181006_213000,74.0,segments/ZH_20181006_213000_74.png
0.0,ZG_20181007_013000,0.0,segments/ZG_20181007_013000_0.png
0.0,ZG_20181007_013000,1.0,segments/ZG_20181007_013000_1.png
0.0,ZG_20181007_013000,2.0,segments/ZG_20181007_013000_2.png
0.0,ZG_20181007_013000,3.0,segments/ZG_20181007_013000_3.png
0.0,ZG_20181007_013000,4.0,segments/ZG_20181007_013000_4.png
0.0,ZG_20181007_013000,5.0,segments/ZG_20181007_013000_5.png
0.0,ZG_20181007_013000,6.0,segments/ZG_20181007_013000_6.png
0.0,ZG_20181007_013000,7.0,segments/ZG_20181007_013000_7.png
0.0,ZG_20181007_013000,8.0,segments/ZG_20181007_013000_8.png
0.0,ZG_20181007_013000,9.0,segments/ZG_20181007_013000_9.png
0.0,ZG_20181007_013000,10.0,segments/ZG_20181007_013000_10.png
0.0,ZG_20181007_013000,11.0,segments/ZG_20181007_013000_11.png
0.0,ZG_20181007_013000,12.0,segments/ZG_20181007_013000_12.png
0.0,ZG_20181007_013000,13.0,segments/ZG_20181007_013000_13.png
0.0,ZG_20181007_013000,14.0,segments/ZG_20181007_013000_14.png
0.0,ZG_20181007_013000,15.0,segments/ZG_20181007_013000_15.png
0.0,ZG_20181007_013000,16.0,segments/ZG_20181007_013000_16.png
0.0,ZG_20181007_013000,17.0,segments/ZG_20181007_013000_17.png
0.0,ZG_20181007_013000,18.0,segments/ZG_20181007_013000_18.png
0.0,ZG_20181007_013000,19.0,segments/ZG_20181007_013000_19.png
0.0,ZG_20181007_013000,20.0,segments/ZG_20181007_013000_20.png
0.0,ZG_20181007_013000,21.0,segments/ZG_20181007_013000_21.png
1.0,ZG_20181007_013000,22.0,segments/ZG_20181007_013000_22.png
1.0,ZG_20181007_013000,23.0,segments/ZG_20181007_013000_23.png
0.0,ZG_20181007_013000,24.0,segments/ZG_20181007_013000_24.png
0.0,ZG_20181007_013000,25.0,segments/ZG_20181007_013000_25.png
0.0,ZG_20181007_013000,26.0,segments/ZG_20181007_013000_26.png
0.0,ZG_20181007_013000,27.0,segments/ZG_20181007_013000_27.png
0.0,ZG_20181007_013000,28.0,segments/ZG_20181007_013000_28.png
0.0,ZG_20181007_013000,29.0,segments/ZG_20181007_013000_29.png
0.0,ZG_20181007_013000,30.0,segments/ZG_20181007_013000_30.png
0.0,ZG_20181007_013000,31.0,segments/ZG_20181007_013000_31.png
0.0,ZG_20181007_013000,32.0,segments/ZG_20181007_013000_32.png
0.0,ZG_20181007_013000,33.0,segments/ZG_20181007_013000_33.png
0.0,ZG_20181007_013000,34.0,segments/ZG_20181007_013000_34.png
0.0,ZG_20181007_013000,35.0,segments/ZG_20181007_013000_35.png
0.0,ZG_20181007_013000,36.0,segments/ZG_20181007_013000_36.png
1.0,ZG_20181007_013000,37.0,segments/ZG_20181007_013000_37.png
1.0,ZG_20181007_013000,38.0,segments/ZG_20181007_013000_38.png
1.0,ZG_20181007_013000,39.0,segments/ZG_20181007_013000_39.png
1.0,ZG_20181007_013000,40.0,segments/ZG_20181007_013000_40.png
1.0,ZG_20181007_013000,41.0,segments/ZG_20181007_013000_41.png
0.0,ZG_20181007_013000,42.0,segments/ZG_20181007_013000_42.png
0.0,ZG_20181007_013000,43.0,segments/ZG_20181007_013000_43.png
0.0,ZG_20181007_013000,44.0,segments/ZG_20181007_013000_44.png
0.0,ZG_20181007_013000,45.0,segments/ZG_20181007_013000_45.png
0.0,ZG_20181007_013000,46.0,segments/ZG_20181007_013000_46.png
0.0,ZG_20181007_013000,47.0,segments/ZG_20181007_013000_47.png
0.0,ZG_20181007_013000,48.0,segments/ZG_20181007_013000_48.png
0.0,ZG_20181007_013000,49.0,segments/ZG_20181007_013000_49.png
0.0,ZG_20181007_013000,50.0,segments/ZG_20181007_013000_50.png
0.0,ZG_20181007_013000,51.0,segments/ZG_20181007_013000_51.png
0.0,ZG_20181007_013000,52.0,segments/ZG_20181007_013000_52.png
0.0,ZG_20181007_013000,53.0,segments/ZG_20181007_013000_53.png
0.0,ZG_20181007_013000,54.0,segments/ZG_20181007_013000_54.png
0.0,ZG_20181007_013000,55.0,segments/ZG_20181007_013000_55.png
0.0,ZG_20181007_013000,56.0,segments/ZG_20181007_013000_56.png
0.0,ZG_20181007_013000,57.0,segments/ZG_20181007_013000_57.png
0.0,ZG_20181007_013000,58.0,segments/ZG_20181007_013000_58.png
0.0,ZG_20181007_013000,59.0,segments/ZG_20181007_013000_59.png
0.0,ZG_20181007_013000,60.0,segments/ZG_20181007_013000_60.png
0.0,ZG_20181007_013000,61.0,segments/ZG_20181007_013000_61.png
0.0,ZG_20181007_013000,62.0,segments/ZG_20181007_013000_62.png
0.0,ZG_20181007_013000,63.0,segments/ZG_20181007_013000_63.png
0.0,ZG_20181007_013000,64.0,segments/ZG_20181007_013000_64.png
0.0,ZG_20181007_013000,65.0,segments/ZG_20181007_013000_65.png
0.0,ZG_20181007_013000,66.0,segments/ZG_20181007_013000_66.png
0.0,ZG_20181007_013000,67.0,segments/ZG_20181007_013000_67.png
0.0,ZG_20181007_013000,68.0,segments/ZG_20181007_013000_68.png
0.0,ZG_20181007_013000,69.0,segments/ZG_20181007_013000_69.png
0.0,ZG_20181007_013000,70.0,segments/ZG_20181007_013000_70.png
0.0,ZG_20181007_013000,71.0,segments/ZG_20181007_013000_71.png
0.0,ZG_20181007_013000,72.0,segments/ZG_20181007_013000_72.png
0.0,ZG_20181007_013000,73.0,segments/ZG_20181007_013000_73.png
0.0,ZG_20181007_013000,74.0,segments/ZG_20181007_013000_74.png
0.0,ZH_20181006_180000,0.0,segments/ZH_20181006_180000_0.png
0.0,ZH_20181006_180000,1.0,segments/ZH_20181006_180000_1.png
0.0,ZH_20181006_180000,2.0,segments/ZH_20181006_180000_2.png
0.0,ZH_20181006_180000,3.0,segments/ZH_20181006_180000_3.png
0.0,ZH_20181006_180000,4.0,segments/ZH_20181006_180000_4.png
0.0,ZH_20181006_180000,5.0,segments/ZH_20181006_180000_5.png
0.0,ZH_20181006_180000,6.0,segments/ZH_20181006_180000_6.png
0.0,ZH_20181006_180000,7.0,segments/ZH_20181006_180000_7.png
0.0,ZH_20181006_180000,8.0,segments/ZH_20181006_180000_8.png
0.0,ZH_20181006_180000,9.0,segments/ZH_20181006_180000_9.png
0.0,ZH_20181006_180000,10.0,segments/ZH_20181006_180000_10.png
0.0,ZH_20181006_180000,11.0,segments/ZH_20181006_180000_11.png
0.0,ZH_20181006_180000,12.0,segments/ZH_20181006_180000_12.png
0.0,ZH_20181006_180000,13.0,segments/ZH_20181006_180000_13.png
0.0,ZH_20181006_180000,14.0,segments/ZH_20181006_180000_14.png
0.0,ZH_20181006_180000,15.0,segments/ZH_20181006_180000_15.png
0.0,ZH_20181006_180000,16.0,segments/ZH_20181006_180000_16.png
0.0,ZH_20181006_180000,17.0,segments/ZH_20181006_180000_17.png
0.0,ZH_20181006_180000,18.0,segments/ZH_20181006_180000_18.png
0.0,ZH_20181006_180000,19.0,segments/ZH_20181006_180000_19.png
0.0,ZH_20181006_180000,20.0,segments/ZH_20181006_180000_20.png
0.0,ZH_20181006_180000,21.0,segments/ZH_20181006_180000_21.png
0.0,ZH_20181006_180000,22.0,segments/ZH_20181006_180000_22.png
0.0,ZH_20181006_180000,23.0,segments/ZH_20181006_180000_23.png
0.0,ZH_20181006_180000,24.0,segments/ZH_20181006_180000_24.png
0.0,ZH_20181006_180000,25.0,segments/ZH_20181006_180000_25.png
0.0,ZH_20181006_180000,26.0,segments/ZH_20181006_180000_26.png
0.0,ZH_20181006_180000,27.0,segments/ZH_20181006_180000_27.png
0.0,ZH_20181006_180000,28.0,segments/ZH_20181006_180000_28.png
0.0,ZH_20181006_180000,29.0,segments/ZH_20181006_180000_29.png
0.0,ZH_20181006_180000,30.0,segments/ZH_20181006_180000_30.png
0.0,ZH_20181006_180000,31.0,segments/ZH_20181006_180000_31.png
0.0,ZH_20181006_180000,32.0,segments/ZH_20181006_180000_32.png
0.0,ZH_20181006_180000,33.0,segments/ZH_20181006_180000_33.png
0.0,ZH_20181006_180000,34.0,segments/ZH_20181006_180000_34.png
0.0,ZH_20181006_180000,35.0,segments/ZH_20181006_180000_35.png
0.0,ZH_20181006_180000,36.0,segments/ZH_20181006_180000_36.png
0.0,ZH_20181006_180000,37.0,segments/ZH_20181006_180000_37.png
0.0,ZH_20181006_180000,38.0,segments/ZH_20181006_180000_38.png
0.0,ZH_20181006_180000,39.0,segments/ZH_20181006_180000_39.png
0.0,ZH_20181006_180000,40.0,segments/ZH_20181006_180000_40.png
0.0,ZH_20181006_180000,41.0,segments/ZH_20181006_180000_41.png
0.0,ZH_20181006_180000,42.0,segments/ZH_20181006_180000_42.png
0.0,ZH_20181006_180000,43.0,segments/ZH_20181006_180000_43.png
0.0,ZH_20181006_180000,44.0,segments/ZH_20181006_180000_44.png
0.0,ZH_20181006_180000,45.0,segments/ZH_20181006_180000_45.png
0.0,ZH_20181006_180000,46.0,segments/ZH_20181006_180000_46.png
0.0,ZH_20181006_180000,47.0,segments/ZH_20181006_180000_47.png
0.0,ZH_20181006_180000,48.0,segments/ZH_20181006_180000_48.png
0.0,ZH_20181006_180000,49.0,segments/ZH_20181006_180000_49.png
0.0,ZH_20181006_180000,50.0,segments/ZH_20181006_180000_50.png
0.0,ZH_20181006_180000,51.0,segments/ZH_20181006_180000_51.png
0.0,ZH_20181006_180000,52.0,segments/ZH_20181006_180000_52.png
0.0,ZH_20181006_180000,53.0,segments/ZH_20181006_180000_53.png
0.0,ZH_20181006_180000,54.0,segments/ZH_20181006_180000_54.png
0.0,ZH_20181006_180000,55.0,segments/ZH_20181006_180000_55.png
0.0,ZH_20181006_180000,56.0,segments/ZH_20181006_180000_56.png
0.0,ZH_20181006_180000,57.0,segments/ZH_20181006_180000_57.png
0.0,ZH_20181006_180000,58.0,segments/ZH_20181006_180000_58.png
0.0,ZH_20181006_180000,59.0,segments/ZH_20181006_180000_59.png
0.0,ZH_20181006_180000,60.0,segments/ZH_20181006_180000_60.png
0.0,ZH_20181006_180000,61.0,segments/ZH_20181006_180000_61.png
0.0,ZH_20181006_180000,62.0,segments/ZH_20181006_180000_62.png
0.0,ZH_20181006_180000,63.0,segments/ZH_20181006_180000_63.png
0.0,ZH_20181006_180000,64.0,segments/ZH_20181006_180000_64.png
0.0,ZH_20181006_180000,65.0,segments/ZH_20181006_180000_65.png
0.0,ZH_20181006_180000,66.0,segments/ZH_20181006_180000_66.png
0.0,ZH_20181006_180000,67.0,segments/ZH_20181006_180000_67.png
0.0,ZH_20181006_180000,68.0,segments/ZH_20181006_180000_68.png
0.0,ZH_20181006_180000,69.0,segments/ZH_20181006_180000_69.png
0.0,ZH_20181006_180000,70.0,segments/ZH_20181006_180000_70.png
0.0,ZH_20181006_180000,71.0,segments/ZH_20181006_180000_71.png
0.0,ZH_20181006_180000,72.0,segments/ZH_20181006_180000_72.png
0.0,ZH_20181006_180000,73.0,segments/ZH_20181006_180000_73.png
0.0,ZH_20181006_180000,74.0,segments/ZH_20181006_180000_74.png
0.0,ZB_20181007_014500,0.0,segments/ZB_20181007_014500_0.png
0.0,ZB_20181007_014500,1.0,segments/ZB_20181007_014500_1.png
0.0,ZB_20181007_014500,2.0,segments/ZB_20181007_014500_2.png
0.0,ZB_20181007_014500,3.0,segments/ZB_20181007_014500_3.png
0.0,ZB_20181007_014500,4.0,segments/ZB_20181007_014500_4.png
0.0,ZB_20181007_014500,5.0,segments/ZB_20181007_014500_5.png
0.0,ZB_20181007_014500,6.0,segments/ZB_20181007_014500_6.png
0.0,ZB_20181007_014500,7.0,segments/ZB_20181007_014500_7.png
0.0,ZB_20181007_014500,8.0,segments/ZB_20181007_014500_8.png
0.0,ZB_20181007_014500,9.0,segments/ZB_20181007_014500_9.png
0.0,ZB_20181007_014500,10.0,segments/ZB_20181007_014500_10.png
0.0,ZB_20181007_014500,11.0,segments/ZB_20181007_014500_11.png
0.0,ZB_20181007_014500,12.0,segments/ZB_20181007_014500_12.png
0.0,ZB_20181007_014500,13.0,segments/ZB_20181007_014500_13.png
0.0,ZB_20181007_014500,14.0,segments/ZB_20181007_014500_14.png
0.0,ZB_20181007_014500,15.0,segments/ZB_20181007_014500_15.png
0.0,ZB_20181007_014500,16.0,segments/ZB_20181007_014500_16.png
0.0,ZB_20181007_014500,17.0,segments/ZB_20181007_014500_17.png
0.0,ZB_20181007_014500,18.0,segments/ZB_20181007_014500_18.png
0.0,ZB_20181007_014500,19.0,segments/ZB_20181007_014500_19.png
0.0,ZB_20181007_014500,20.0,segments/ZB_20181007_014500_20.png
0.0,ZB_20181007_014500,21.0,segments/ZB_20181007_014500_21.png
0.0,ZB_20181007_014500,22.0,segments/ZB_20181007_014500_22.png
0.0,ZB_20181007_014500,23.0,segments/ZB_20181007_014500_23.png
0.0,ZB_20181007_014500,24.0,segments/ZB_20181007_014500_24.png
0.0,ZB_20181007_014500,25.0,segments/ZB_20181007_014500_25.png
0.0,ZB_20181007_014500,26.0,segments/ZB_20181007_014500_26.png
0.0,ZB_20181007_014500,27.0,segments/ZB_20181007_014500_27.png
0.0,ZB_20181007_014500,28.0,segments/ZB_20181007_014500_28.png
0.0,ZB_20181007_014500,29.0,segments/ZB_20181007_014500_29.png
0.0,ZB_20181007_014500,30.0,segments/ZB_20181007_014500_30.png
1.0,ZB_20181007_014500,31.0,segments/ZB_20181007_014500_31.png
1.0,ZB_20181007_014500,32.0,segments/ZB_20181007_014500_32.png
1.0,ZB_20181007_014500,33.0,segments/ZB_20181007_014500_33.png
0.0,ZB_20181007_014500,34.0,segments/ZB_20181007_014500_34.png
0.0,ZB_20181007_014500,35.0,segments/ZB_20181007_014500_35.png
0.0,ZB_20181007_014500,36.0,segments/ZB_20181007_014500_36.png
0.0,ZB_20181007_014500,37.0,segments/ZB_20181007_014500_37.png
0.0,ZB_20181007_014500,38.0,segments/ZB_20181007_014500_38.png
0.0,ZB_20181007_014500,39.0,segments/ZB_20181007_014500_39.png
0.0,ZB_20181007_014500,40.0,segments/ZB_20181007_014500_40.png
0.0,ZB_20181007_014500,41.0,segments/ZB_20181007_014500_41.png
0.0,ZB_20181007_014500,42.0,segments/ZB_20181007_014500_42.png
0.0,ZB_20181007_014500,43.0,segments/ZB_20181007_014500_43.png
0.0,ZB_20181007_014500,44.0,segments/ZB_20181007_014500_44.png
0.0,ZB_20181007_014500,45.0,segments/ZB_20181007_014500_45.png
0.0,ZB_20181007_014500,46.0,segments/ZB_20181007_014500_46.png
0.0,ZB_20181007_014500,47.0,segments/ZB_20181007_014500_47.png
0.0,ZB_20181007_014500,48.0,segments/ZB_20181007_014500_48.png
0.0,ZB_20181007_014500,49.0,segments/ZB_20181007_014500_49.png
0.0,ZB_20181007_014500,50.0,segments/ZB_20181007_014500_50.png
0.0,ZB_20181007_014500,51.0,segments/ZB_20181007_014500_51.png
0.0,ZB_20181007_014500,52.0,segments/ZB_20181007_014500_52.png
0.0,ZB_20181007_014500,53.0,segments/ZB_20181007_014500_53.png
1.0,ZB_20181007_014500,54.0,segments/ZB_20181007_014500_54.png
1.0,ZB_20181007_014500,55.0,segments/ZB_20181007_014500_55.png
1.0,ZB_20181007_014500,56.0,segments/ZB_20181007_014500_56.png
0.0,ZB_20181007_014500,57.0,segments/ZB_20181007_014500_57.png
0.0,ZB_20181007_014500,58.0,segments/ZB_20181007_014500_58.png
